"Date/Time","Lat","Lon"
"8/8/2014 3:11:00",40.857,-73.9349
"8/8/2014 3:26:00",40.801,-73.9518
"8/8/2014 4:01:00",40.7385,-74.0097
"8/8/2014 4:13:00",40.7376,-73.9837
"8/8/2014 4:16:00",40.7339,-73.954
"8/8/2014 4:27:00",40.7449,-73.9155
"8/8/2014 4:50:00",40.7108,-74.0059
"8/8/2014 5:28:00",40.8612,-73.9703
"8/8/2014 6:18:00",40.7571,-73.9691
"8/8/2014 6:21:00",40.7143,-73.9469
"8/8/2014 6:43:00",40.6724,-73.986
"8/8/2014 7:01:00",40.7061,-73.9614
"8/8/2014 7:07:00",40.7511,-73.9852
"8/8/2014 7:14:00",40.7182,-74.0117
"8/8/2014 7:29:00",40.7852,-73.9484
"8/8/2014 7:32:00",40.7629,-73.968
"8/8/2014 7:36:00",40.7327,-73.9773
"8/8/2014 7:37:00",40.7208,-73.9842
"8/8/2014 7:37:00",40.7193,-73.9869
"8/8/2014 8:09:00",40.6465,-73.7899
"8/8/2014 8:16:00",40.7363,-73.9211
"8/8/2014 8:21:00",40.7481,-74.0051
"8/8/2014 8:25:00",40.7558,-73.9918
"8/8/2014 8:44:00",40.7743,-73.9808
"8/8/2014 8:49:00",40.7217,-73.9876
"8/8/2014 9:02:00",40.782,-73.9761
"8/8/2014 9:08:00",40.7506,-73.9859
"8/8/2014 9:34:00",40.7411,-74.0017
"8/8/2014 9:35:00",40.7793,-73.949
"8/8/2014 9:45:00",40.7565,-73.9782
"8/8/2014 9:57:00",40.719,-73.9609
"8/8/2014 10:03:00",40.7363,-73.9364
"8/8/2014 10:08:00",40.7359,-73.9894
"8/8/2014 10:15:00",40.7783,-73.9817
"8/8/2014 10:25:00",40.716,-73.9392
"8/8/2014 10:28:00",40.7188,-74.0065
"8/8/2014 10:37:00",40.7214,-73.6903
"8/8/2014 10:49:00",40.7168,-73.965
"8/8/2014 11:03:00",40.6562,-73.979
"8/8/2014 11:05:00",40.7147,-73.9568
"8/8/2014 11:12:00",40.7617,-73.9729
"8/8/2014 11:31:00",40.7561,-73.9964
"8/8/2014 11:32:00",40.6336,-74.0143
"8/8/2014 11:39:00",40.7711,-73.9832
"8/8/2014 11:40:00",40.7181,-74.0149
"8/8/2014 12:02:00",40.7616,-73.9748
"8/8/2014 12:04:00",40.7427,-73.9876
"8/8/2014 12:05:00",40.6456,-73.7768
"8/8/2014 12:25:00",40.766,-73.985
"8/8/2014 12:27:00",40.7099,-74.0072
"8/8/2014 12:31:00",40.7452,-74.0059
"8/8/2014 12:38:00",40.7387,-73.9939
"8/8/2014 12:41:00",40.7361,-74.0059
"8/8/2014 12:54:00",40.6916,-74.1772
"8/8/2014 13:09:00",40.7537,-73.9735
"8/8/2014 13:09:00",40.7518,-73.9886
"8/8/2014 13:25:00",40.7208,-74.01
"8/8/2014 13:29:00",40.7823,-73.9581
"8/8/2014 13:42:00",40.7036,-73.9895
"8/8/2014 13:54:00",40.7553,-73.977
"8/8/2014 14:02:00",40.7639,-73.979
"8/8/2014 14:09:00",40.7072,-74.0058
"8/8/2014 14:13:00",40.8254,-74.071
"8/8/2014 14:13:00",40.7407,-73.9862
"8/8/2014 14:20:00",40.7403,-73.9222
"8/8/2014 14:23:00",40.6747,-73.9539
"8/8/2014 14:27:00",40.7549,-73.9312
"8/8/2014 14:38:00",40.7448,-73.9811
"8/8/2014 14:38:00",40.6796,-73.9694
"8/8/2014 14:38:00",40.7237,-73.9994
"8/8/2014 14:38:00",40.7506,-73.974
"8/8/2014 14:42:00",40.7418,-73.9873
"8/8/2014 14:50:00",40.7419,-74.0049
"8/8/2014 14:56:00",40.7753,-73.9635
"8/8/2014 14:57:00",40.7281,-73.9821
"8/8/2014 14:59:00",40.7216,-73.9977
"8/8/2014 15:00:00",40.7694,-73.9866
"8/8/2014 15:01:00",40.7357,-73.9914
"8/8/2014 15:01:00",40.7027,-74.0129
"8/8/2014 15:02:00",40.7275,-73.9794
"8/8/2014 15:12:00",40.8508,-73.9382
"8/8/2014 15:13:00",40.7417,-73.9895
"8/8/2014 15:23:00",40.7028,-74.0119
"8/8/2014 15:29:00",40.71,-73.9625
"8/8/2014 15:30:00",40.7994,-73.9611
"8/8/2014 15:38:00",40.7155,-74.0012
"8/8/2014 15:41:00",40.7397,-74.0065
"8/8/2014 15:46:00",40.7362,-73.9919
"8/8/2014 16:00:00",40.7521,-73.9694
"8/8/2014 16:00:00",40.6866,-73.9609
"8/8/2014 16:02:00",40.7882,-73.9682
"8/8/2014 16:08:00",40.7383,-73.9833
"8/8/2014 16:15:00",40.7606,-73.9608
"8/8/2014 16:16:00",40.745,-74.0023
"8/8/2014 16:18:00",41.0329,-73.7714
"8/8/2014 16:32:00",40.6558,-74.0084
"8/8/2014 16:40:00",40.7462,-73.9731
"8/8/2014 16:43:00",40.7498,-73.9921
"8/8/2014 16:43:00",40.759,-73.9771
"8/8/2014 16:46:00",40.751,-74.0058
"8/8/2014 16:50:00",40.77,-73.8644
"8/8/2014 16:50:00",40.7493,-73.9922
"8/8/2014 16:51:00",40.7588,-73.9731
"8/8/2014 17:03:00",40.698,-73.9719
"8/8/2014 17:11:00",40.7517,-73.9876
"8/8/2014 17:16:00",40.7575,-73.9754
"8/8/2014 17:18:00",40.7661,-73.9617
"8/8/2014 17:21:00",40.7686,-73.8627
"8/8/2014 17:22:00",40.7435,-73.9835
"8/8/2014 17:30:00",40.7311,-73.9952
"8/8/2014 17:34:00",40.7578,-73.9747
"8/8/2014 17:37:00",40.7254,-73.993
"8/8/2014 17:38:00",40.7063,-74.006
"8/8/2014 17:39:00",40.7278,-74.004
"8/8/2014 17:41:00",40.7599,-73.9686
"8/8/2014 18:05:00",40.7509,-73.974
"8/8/2014 18:19:00",40.7569,-73.975
"8/8/2014 18:20:00",40.7147,-74.013
"8/8/2014 18:29:00",40.6815,-73.737
"8/8/2014 18:32:00",40.759,-73.9945
"8/8/2014 18:36:00",40.7339,-73.9807
"8/8/2014 18:37:00",40.6418,-73.7887
"8/8/2014 18:42:00",40.7251,-73.9955
"8/8/2014 18:44:00",40.7396,-73.9944
"8/8/2014 18:44:00",40.7549,-73.9669
"8/8/2014 18:45:00",40.7307,-73.9779
"8/8/2014 18:46:00",40.7561,-74.0027
"8/8/2014 18:46:00",40.7511,-73.9938
"8/8/2014 19:00:00",40.7711,-73.9894
"8/8/2014 19:15:00",40.7521,-73.985
"8/8/2014 19:17:00",40.7131,-73.9859
"8/8/2014 19:17:00",40.7342,-74.0085
"8/8/2014 19:24:00",40.7439,-73.9995
"8/8/2014 19:25:00",40.7288,-73.9952
"8/8/2014 19:31:00",40.7118,-73.9994
"8/8/2014 19:35:00",40.7431,-73.9888
"8/8/2014 19:37:00",40.7035,-74.011
"8/8/2014 19:37:00",40.7055,-74.0073
"8/8/2014 19:38:00",40.7182,-73.9599
"8/8/2014 19:39:00",40.7333,-74.0047
"8/8/2014 19:42:00",40.7421,-74.0288
"8/8/2014 19:45:00",40.7349,-73.9891
"8/8/2014 19:55:00",40.7635,-73.9635
"8/8/2014 19:57:00",40.6897,-73.9919
"8/8/2014 19:57:00",40.7637,-73.9915
"8/8/2014 19:59:00",40.7363,-73.9792
"8/8/2014 20:06:00",40.7496,-73.999
"8/8/2014 20:10:00",40.7544,-73.9814
"8/8/2014 20:16:00",40.8303,-73.9279
"8/8/2014 20:33:00",40.7325,-74.0096
"8/8/2014 20:43:00",40.7539,-73.9698
"8/8/2014 20:43:00",40.7199,-73.9979
"8/8/2014 20:45:00",40.8122,-73.9535
"8/8/2014 20:46:00",40.5747,-73.978
"8/8/2014 20:46:00",40.7127,-73.9588
"8/8/2014 20:58:00",40.7442,-73.9745
"8/8/2014 21:05:00",40.6779,-73.973
"8/8/2014 21:24:00",40.7486,-73.9907
"8/8/2014 21:26:00",40.7263,-73.9892
"8/8/2014 21:27:00",40.7394,-73.9883
"8/8/2014 21:28:00",40.774,-73.8717
"8/8/2014 21:36:00",40.756,-73.9825
"8/8/2014 21:39:00",40.7695,-73.8664
"8/8/2014 21:43:00",40.7739,-73.981
"8/8/2014 21:49:00",40.6369,-73.9453
"8/8/2014 21:49:00",40.7506,-73.9955
"8/8/2014 21:51:00",40.7208,-74.0099
"8/8/2014 21:55:00",40.7409,-74.0075
"8/8/2014 21:55:00",40.6952,-74.1772
"8/8/2014 21:56:00",40.7431,-73.9989
"8/8/2014 21:56:00",40.76,-73.9737
"8/8/2014 22:02:00",40.7712,-73.9107
"8/8/2014 22:05:00",40.7425,-73.99
"8/8/2014 22:09:00",40.6871,-73.9959
"8/8/2014 22:14:00",40.7293,-73.998
"8/8/2014 22:16:00",40.7094,-74.0057
"8/8/2014 22:29:00",40.7496,-73.9553
"8/8/2014 22:29:00",40.7624,-73.9846
"8/8/2014 22:35:00",40.7566,-73.9978
"8/8/2014 22:41:00",40.7162,-73.9418
"8/8/2014 22:42:00",40.7109,-74.0071
"8/8/2014 22:51:00",40.7322,-74.0007
"8/8/2014 22:51:00",40.7514,-73.9869
"8/8/2014 22:52:00",40.8662,-73.9601
"8/8/2014 22:54:00",40.7034,-74.0112
"8/8/2014 22:55:00",40.7457,-73.9821
"8/8/2014 23:09:00",40.7229,-74.0049
"8/8/2014 23:10:00",40.7143,-73.9564
"8/8/2014 23:12:00",40.7063,-74.0058
"8/8/2014 23:20:00",40.7083,-74.0066
"8/8/2014 23:25:00",40.7703,-73.9561
"8/8/2014 23:34:00",40.7407,-73.9934
"8/8/2014 23:35:00",40.7258,-73.9904
"8/8/2014 23:43:00",40.7194,-73.9904
"8/8/2014 23:43:00",40.7256,-73.9574
"8/8/2014 23:52:00",40.6798,-73.9892
"8/8/2014 23:57:00",40.7179,-73.9903
"8/9/2014 0:07:00",40.7248,-73.984
"8/9/2014 0:16:00",40.7433,-73.9862
"8/9/2014 0:29:00",40.6911,-73.9923
"8/9/2014 0:34:00",40.6607,-73.9942
"8/9/2014 0:42:00",40.7148,-73.9586
"8/9/2014 0:51:00",40.7253,-73.9537
"8/9/2014 1:21:00",40.6827,-74.0047
"8/9/2014 1:39:00",40.7285,-73.9848
"8/9/2014 1:47:00",40.7758,-73.9026
"8/9/2014 2:22:00",40.8688,-73.9312
"8/9/2014 2:58:00",40.7332,-73.9965
"8/9/2014 3:05:00",40.7659,-73.9885
"8/9/2014 3:05:00",40.745,-73.9913
"8/9/2014 3:19:00",40.7454,-73.9769
"8/9/2014 3:30:00",40.6849,-74.0047
"8/9/2014 3:36:00",40.7241,-73.988
"8/9/2014 3:49:00",40.7662,-73.9296
"8/9/2014 3:51:00",40.7636,-73.9576
"8/9/2014 4:31:00",40.736,-74.0051
"8/9/2014 4:34:00",40.7719,-73.9059
"8/9/2014 6:00:00",40.6149,-74.0031
"8/9/2014 7:18:00",40.7287,-73.9994
"8/9/2014 7:20:00",40.7287,-73.9842
"8/9/2014 7:45:00",40.7293,-73.9575
"8/9/2014 8:11:00",40.7355,-74.0032
"8/9/2014 8:16:00",40.7388,-74.0088
"8/9/2014 8:32:00",40.7648,-73.9902
"8/9/2014 9:16:00",40.7251,-73.9992
"8/9/2014 9:28:00",40.7286,-73.9953
"8/9/2014 10:18:00",40.7416,-73.9833
"8/9/2014 10:21:00",40.6786,-74.0021
"8/9/2014 10:44:00",40.7524,-73.9932
"8/9/2014 11:06:00",40.7124,-74.0092
"8/9/2014 11:09:00",40.7633,-73.9853
"8/9/2014 11:12:00",40.7739,-73.8726
"8/9/2014 11:23:00",40.7265,-73.9398
"8/9/2014 11:25:00",40.6452,-73.9623
"8/9/2014 11:34:00",40.7509,-73.9735
"8/9/2014 11:52:00",40.7224,-73.9873
"8/9/2014 11:59:00",40.7262,-73.9804
"8/9/2014 12:05:00",40.7624,-73.9721
"8/9/2014 12:06:00",40.7865,-73.9802
"8/9/2014 12:11:00",40.7233,-73.9955
"8/9/2014 12:26:00",40.758,-73.9186
"8/9/2014 12:27:00",40.7514,-73.9762
"8/9/2014 12:32:00",40.805,-73.955
"8/9/2014 12:39:00",40.7594,-73.8847
"8/9/2014 12:41:00",40.7559,-73.9922
"8/9/2014 12:42:00",40.7494,-73.9776
"8/9/2014 12:49:00",40.672,-74.0104
"8/9/2014 13:03:00",40.7241,-74.0042
"8/9/2014 13:13:00",40.7556,-73.9859
"8/9/2014 13:24:00",40.6827,-73.8455
"8/9/2014 13:38:00",40.6887,-73.9351
"8/9/2014 14:00:00",40.7194,-74.0055
"8/9/2014 14:23:00",40.7445,-73.9561
"8/9/2014 14:31:00",40.6447,-73.7822
"8/9/2014 14:36:00",40.7179,-74.0033
"8/9/2014 14:39:00",40.7214,-73.993
"8/9/2014 14:51:00",40.6918,-73.9847
"8/9/2014 14:51:00",40.7879,-73.9793
"8/9/2014 14:52:00",40.7473,-73.9812
"8/9/2014 14:55:00",40.6448,-73.7822
"8/9/2014 15:28:00",40.7249,-73.9814
"8/9/2014 15:38:00",40.774,-73.8727
"8/9/2014 15:58:00",40.8035,-73.956
"8/9/2014 15:59:00",40.7185,-73.9617
"8/9/2014 16:01:00",40.7343,-74.0061
"8/9/2014 16:04:00",40.7584,-73.9846
"8/9/2014 16:22:00",40.7286,-73.9566
"8/9/2014 16:28:00",40.722,-73.9944
"8/9/2014 16:34:00",40.7675,-73.9858
"8/9/2014 16:45:00",40.7732,-73.9526
"8/9/2014 16:48:00",40.7577,-73.9891
"8/9/2014 16:49:00",40.7649,-73.9124
"8/9/2014 17:01:00",40.775,-73.9888
"8/9/2014 17:05:00",40.7234,-74.0077
"8/9/2014 17:07:00",40.7649,-73.9609
"8/9/2014 17:08:00",40.7517,-73.9897
"8/9/2014 17:08:00",40.7578,-73.971
"8/9/2014 17:11:00",40.7659,-73.9765
"8/9/2014 17:19:00",40.7152,-73.9516
"8/9/2014 17:22:00",40.7579,-73.985
"8/9/2014 17:23:00",40.7486,-73.9734
"8/9/2014 17:40:00",40.751,-73.9696
"8/9/2014 17:47:00",40.746,-73.9881
"8/9/2014 17:53:00",40.7341,-73.9813
"8/9/2014 17:55:00",40.6935,-73.9772
"8/9/2014 17:56:00",40.7701,-73.8666
"8/9/2014 17:57:00",40.7112,-73.9492
"8/9/2014 18:01:00",40.7445,-73.9762
"8/9/2014 18:03:00",40.7743,-73.9653
"8/9/2014 18:08:00",40.8126,-74.0658
"8/9/2014 18:11:00",40.7577,-73.9712
"8/9/2014 18:15:00",40.7703,-73.9557
"8/9/2014 18:22:00",40.7187,-73.8366
"8/9/2014 18:27:00",40.7369,-73.9742
"8/9/2014 18:29:00",40.7409,-74.0016
"8/9/2014 18:30:00",40.7093,-74.0108
"8/9/2014 18:39:00",40.7699,-73.9611
"8/9/2014 18:44:00",40.7186,-73.9927
"8/9/2014 18:46:00",40.7177,-74.0024
"8/9/2014 18:49:00",40.7727,-73.9556
"8/9/2014 19:04:00",40.72,-74.0103
"8/9/2014 19:05:00",40.7649,-73.985
"8/9/2014 19:07:00",40.6867,-73.7613
"8/9/2014 19:15:00",40.732,-74.0026
"8/9/2014 19:15:00",40.7502,-73.9882
"8/9/2014 19:16:00",40.7459,-73.9119
"8/9/2014 19:40:00",40.7691,-73.983
"8/9/2014 19:41:00",40.6764,-73.9267
"8/9/2014 19:41:00",40.7242,-74.0013
"8/9/2014 19:48:00",40.722,-73.9579
"8/9/2014 19:50:00",40.7848,-73.9492
"8/9/2014 19:53:00",40.7237,-74.0107
"8/9/2014 20:02:00",40.6848,-73.9308
"8/9/2014 20:03:00",40.6318,-73.9282
"8/9/2014 20:13:00",40.7111,-74.006
"8/9/2014 20:19:00",40.7214,-73.9991
"8/9/2014 20:37:00",40.715,-74.0355
"8/9/2014 20:43:00",40.7876,-73.9528
"8/9/2014 20:44:00",40.745,-73.9904
"8/9/2014 20:48:00",40.705,-74.0161
"8/9/2014 20:49:00",40.579,-73.9843
"8/9/2014 21:05:00",40.7451,-73.9862
"8/9/2014 21:05:00",40.7033,-74.0142
"8/9/2014 21:10:00",40.7621,-73.9746
"8/9/2014 21:23:00",40.8048,-73.9522
"8/9/2014 21:25:00",40.6653,-73.9782
"8/9/2014 21:33:00",40.7334,-74.0036
"8/9/2014 21:40:00",40.589,-73.984
"8/9/2014 21:42:00",40.727,-74.0001
"8/9/2014 21:44:00",40.7348,-73.9865
"8/9/2014 21:52:00",40.7575,-73.9895
"8/9/2014 22:06:00",40.7313,-73.9887
"8/9/2014 22:09:00",40.7111,-74.0057
"8/9/2014 22:09:00",40.6708,-73.9738
"8/9/2014 22:13:00",40.7321,-73.9961
"8/9/2014 22:16:00",40.723,-73.9958
"8/9/2014 22:19:00",40.72,-74.0103
"8/9/2014 22:20:00",40.6958,-73.829
"8/9/2014 22:33:00",40.7256,-73.9921
"8/9/2014 22:33:00",40.7296,-73.9932
"8/9/2014 22:37:00",40.7524,-73.9734
"8/9/2014 22:42:00",40.6752,-74.0154
"8/9/2014 22:44:00",40.7404,-73.9887
"8/9/2014 22:55:00",40.7412,-74.0083
"8/9/2014 22:56:00",40.719,-73.955
"8/9/2014 22:58:00",40.7451,-73.9909
"8/9/2014 23:01:00",40.7674,-73.9803
"8/9/2014 23:08:00",40.6443,-73.7821
"8/9/2014 23:09:00",40.717,-73.9017
"8/9/2014 23:10:00",40.6695,-73.9861
"8/9/2014 23:16:00",40.7691,-73.9344
"8/9/2014 23:23:00",40.7195,-73.9633
"8/9/2014 23:23:00",40.7583,-73.9928
"8/9/2014 23:27:00",40.7006,-73.9204
"8/9/2014 23:38:00",40.6709,-73.8818
"8/9/2014 23:39:00",40.8031,-73.9564
"8/9/2014 23:43:00",40.7573,-73.9896
"8/10/2014 0:00:00",40.7283,-73.9996
"8/10/2014 0:12:00",40.7166,-73.9523
"8/10/2014 0:13:00",40.7176,-73.9587
"8/10/2014 0:13:00",40.7284,-74.0048
"8/10/2014 0:38:00",40.7305,-73.9808
"8/10/2014 0:39:00",40.7159,-73.9993
"8/10/2014 0:43:00",40.7196,-73.9885
"8/10/2014 0:56:00",40.7074,-73.922
"8/10/2014 1:09:00",40.6607,-73.9939
"8/10/2014 1:11:00",40.6978,-73.9276
"8/10/2014 1:46:00",40.7223,-73.9882
"8/10/2014 1:49:00",40.7364,-74.0302
"8/10/2014 2:24:00",40.6726,-73.8335
"8/10/2014 2:45:00",40.7194,-73.986
"8/10/2014 3:44:00",40.7775,-73.9513
"8/10/2014 3:46:00",40.764,-73.9977
"8/10/2014 3:58:00",40.7607,-73.9801
"8/10/2014 4:23:00",40.7648,-73.9961
"8/10/2014 5:18:00",40.7593,-73.9742
"8/10/2014 6:24:00",40.7773,-73.9856
"8/10/2014 6:35:00",40.7022,-73.9813
"8/10/2014 7:03:00",40.7375,-73.9817
"8/10/2014 7:10:00",40.7406,-74.0531
"8/10/2014 7:14:00",40.7795,-73.7997
"8/10/2014 7:31:00",40.7608,-73.9961
"8/10/2014 7:43:00",40.7035,-73.7593
"8/10/2014 8:26:00",40.766,-73.9887
"8/10/2014 8:33:00",40.7462,-74.0027
"8/10/2014 8:43:00",40.7679,-73.9916
"8/10/2014 8:44:00",40.761,-73.9972
"8/10/2014 9:07:00",40.6824,-73.9307
"8/10/2014 9:09:00",40.6478,-73.998
"8/10/2014 9:21:00",40.7561,-73.9751
"8/10/2014 9:39:00",40.7506,-74.0032
"8/10/2014 10:06:00",40.7266,-73.9916
"8/10/2014 10:47:00",40.7281,-73.982
"8/10/2014 11:09:00",40.7375,-74.0041
"8/10/2014 11:31:00",40.7794,-73.9445
"8/10/2014 11:47:00",40.7259,-73.9975
"8/10/2014 12:18:00",40.7383,-73.9856
"8/10/2014 12:33:00",40.7627,-73.9785
"8/10/2014 13:10:00",40.7231,-73.9974
"8/10/2014 13:17:00",40.7225,-73.9596
"8/10/2014 13:45:00",40.7186,-74.0033
"8/10/2014 13:46:00",40.7434,-73.998
"8/10/2014 13:58:00",40.6719,-74.0105
"8/10/2014 14:12:00",40.756,-73.9729
"8/10/2014 14:16:00",40.771,-73.9876
"8/10/2014 14:49:00",40.7643,-73.9735
"8/10/2014 14:56:00",40.8241,-73.883
"8/10/2014 15:01:00",40.755,-73.8919
"8/10/2014 15:07:00",40.727,-74.0001
"8/10/2014 15:07:00",40.6448,-73.7818
"8/10/2014 15:12:00",40.7509,-73.9957
"8/10/2014 15:13:00",40.7706,-73.8656
"8/10/2014 15:18:00",40.7497,-73.9924
"8/10/2014 15:27:00",40.7132,-73.9675
"8/10/2014 15:29:00",40.8051,-73.9387
"8/10/2014 15:30:00",40.7135,-74.0114
"8/10/2014 16:06:00",40.6529,-73.9567
"8/10/2014 16:10:00",40.7373,-73.9945
"8/10/2014 16:10:00",40.6891,-73.9857
"8/10/2014 16:10:00",40.7743,-73.6813
"8/10/2014 16:21:00",40.7531,-73.9372
"8/10/2014 16:28:00",40.7778,-73.9477
"8/10/2014 16:39:00",40.7291,-73.9873
"8/10/2014 16:40:00",40.7442,-73.9955
"8/10/2014 16:42:00",40.7208,-73.9408
"8/10/2014 16:43:00",40.7685,-73.8625
"8/10/2014 16:48:00",40.8065,-73.9406
"8/10/2014 16:53:00",40.7212,-73.9877
"8/10/2014 16:53:00",40.7592,-73.9863
"8/10/2014 17:12:00",40.6879,-74.1812
"8/10/2014 17:35:00",40.7554,-73.9651
"8/10/2014 18:08:00",40.7527,-74.0042
"8/10/2014 18:21:00",40.6887,-73.9888
"8/10/2014 18:25:00",40.7374,-73.8581
"8/10/2014 18:26:00",40.7675,-73.9846
"8/10/2014 18:52:00",40.7483,-74.0057
"8/10/2014 18:52:00",40.6935,-73.9995
"8/10/2014 19:08:00",40.6977,-73.9932
"8/10/2014 19:16:00",40.7197,-73.9918
"8/10/2014 19:17:00",40.8292,-73.901
"8/10/2014 19:22:00",40.7676,-73.9552
"8/10/2014 19:36:00",40.8187,-73.9294
"8/10/2014 19:39:00",40.7546,-73.9676
"8/10/2014 20:13:00",40.719,-74.011
"8/10/2014 20:23:00",40.718,-73.9466
"8/10/2014 20:39:00",40.758,-73.9736
"8/10/2014 20:46:00",40.7561,-73.9924
"8/10/2014 20:46:00",40.7452,-74.0078
"8/10/2014 20:54:00",40.7603,-73.9581
"8/10/2014 20:55:00",40.8183,-73.9295
"8/10/2014 21:03:00",40.7335,-73.9763
"8/10/2014 21:14:00",40.7938,-73.9725
"8/10/2014 21:29:00",40.6498,-74.0089
"8/10/2014 21:49:00",40.7287,-73.9805
"8/10/2014 21:50:00",40.7449,-73.9787
"8/10/2014 21:52:00",40.7559,-73.9824
"8/10/2014 21:53:00",40.6311,-74.0263
"8/10/2014 22:24:00",40.697,-73.91
"8/10/2014 22:26:00",40.7556,-73.9666
"8/10/2014 23:21:00",40.7319,-73.9861
"8/10/2014 23:33:00",40.7044,-73.9391
"8/10/2014 23:36:00",40.6935,-73.9834
"8/10/2014 23:52:00",40.7447,-73.9797
"8/10/2014 23:53:00",40.6808,-73.9394
"8/11/2014 0:06:00",40.765,-73.9753
"8/11/2014 3:56:00",40.6829,-74
"8/11/2014 4:11:00",40.75,-73.9855
"8/11/2014 4:27:00",40.7671,-74.0185
"8/11/2014 4:40:00",40.6724,-73.895
"8/11/2014 4:40:00",40.7246,-73.9937
"8/11/2014 5:11:00",40.8191,-73.9125
"8/11/2014 6:16:00",40.6775,-73.9875
"8/11/2014 6:35:00",40.7301,-73.9752
"8/11/2014 6:36:00",40.7375,-74.0091
"8/11/2014 6:37:00",40.732,-74.0037
"8/11/2014 6:42:00",40.6555,-73.8415
"8/11/2014 6:45:00",40.6851,-73.9413
"8/11/2014 6:59:00",40.7346,-73.9824
"8/11/2014 7:07:00",40.7372,-73.9793
"8/11/2014 7:22:00",40.6684,-73.9409
"8/11/2014 7:22:00",40.7688,-73.9538
"8/11/2014 7:29:00",40.7371,-73.9806
"8/11/2014 7:29:00",40.7669,-73.8895
"8/11/2014 7:31:00",40.7695,-73.9596
"8/11/2014 7:32:00",40.7288,-74.0109
"8/11/2014 7:39:00",40.7442,-74.0068
"8/11/2014 7:41:00",40.7545,-73.9637
"8/11/2014 7:48:00",40.7051,-74.0071
"8/11/2014 7:48:00",40.7942,-73.9662
"8/11/2014 7:52:00",40.7779,-73.9887
"8/11/2014 7:59:00",40.711,-74.0085
"8/11/2014 7:59:00",40.707,-74.0162
"8/11/2014 8:00:00",40.7507,-74.0019
"8/11/2014 8:03:00",40.7192,-74.0054
"8/11/2014 8:11:00",40.7297,-73.991
"8/11/2014 8:11:00",40.7576,-73.9671
"8/11/2014 8:15:00",40.7367,-73.9888
"8/11/2014 8:15:00",40.7186,-74.0043
"8/11/2014 8:17:00",40.7087,-73.9632
"8/11/2014 8:26:00",40.7768,-73.9531
"8/11/2014 8:28:00",40.7674,-73.9906
"8/11/2014 9:28:00",40.7686,-73.9888
"8/11/2014 9:36:00",40.6163,-73.9298
"8/11/2014 9:46:00",40.7506,-73.9367
"8/11/2014 10:15:00",40.6713,-73.9746
"8/11/2014 10:25:00",40.7078,-73.9537
"8/11/2014 10:28:00",40.7692,-73.9812
"8/11/2014 10:31:00",40.7134,-73.9625
"8/11/2014 10:38:00",40.7726,-73.8957
"8/11/2014 10:48:00",40.6668,-73.9569
"8/11/2014 10:54:00",40.6953,-74.1786
"8/11/2014 10:58:00",40.6453,-73.9747
"8/11/2014 11:01:00",40.7205,-73.9604
"8/11/2014 11:07:00",40.7344,-73.9554
"8/11/2014 11:17:00",40.7648,-73.9707
"8/11/2014 11:24:00",40.7072,-74.0045
"8/11/2014 11:30:00",40.7369,-73.9731
"8/11/2014 12:00:00",40.7375,-74.0092
"8/11/2014 12:00:00",40.7514,-73.9939
"8/11/2014 12:04:00",40.7349,-73.9859
"8/11/2014 12:07:00",40.7543,-73.9943
"8/11/2014 12:19:00",40.7199,-73.983
"8/11/2014 12:29:00",40.7596,-73.9733
"8/11/2014 12:33:00",40.7304,-74.0018
"8/11/2014 13:01:00",40.6781,-73.9857
"8/11/2014 13:23:00",40.6942,-73.956
"8/11/2014 13:24:00",40.7252,-74.0055
"8/11/2014 13:26:00",40.6896,-73.9922
"8/11/2014 13:41:00",40.7731,-73.9566
"8/11/2014 13:51:00",40.7164,-74.0092
"8/11/2014 13:56:00",40.7743,-73.9632
"8/11/2014 14:18:00",40.6447,-73.7819
"8/11/2014 14:27:00",40.7168,-73.9955
"8/11/2014 14:30:00",40.7402,-73.9449
"8/11/2014 14:35:00",40.737,-73.9904
"8/11/2014 14:37:00",40.7194,-73.9975
"8/11/2014 14:38:00",40.7501,-73.994
"8/11/2014 14:42:00",40.6465,-73.7896
"8/11/2014 14:42:00",40.7529,-73.9895
"8/11/2014 14:53:00",40.6836,-73.9761
"8/11/2014 14:56:00",40.7033,-74.0097
"8/11/2014 15:11:00",40.7257,-73.979
"8/11/2014 15:18:00",40.7831,-73.9566
"8/11/2014 15:29:00",40.7275,-74.0016
"8/11/2014 15:30:00",40.761,-73.9996
"8/11/2014 15:30:00",40.7532,-73.9809
"8/11/2014 15:33:00",40.6521,-74.0104
"8/11/2014 15:34:00",40.7771,-73.9641
"8/11/2014 15:38:00",40.7782,-73.9607
"8/11/2014 15:43:00",40.7576,-73.9783
"8/11/2014 15:57:00",40.7301,-73.9976
"8/11/2014 15:57:00",40.7537,-73.9873
"8/11/2014 16:08:00",40.7161,-73.979
"8/11/2014 16:31:00",40.755,-73.976
"8/11/2014 16:32:00",40.7232,-73.9994
"8/11/2014 16:32:00",40.7623,-73.9683
"8/11/2014 16:47:00",40.7496,-73.972
"8/11/2014 17:00:00",40.7589,-73.9858
"8/11/2014 17:03:00",40.7685,-73.8625
"8/11/2014 17:04:00",40.7274,-73.9845
"8/11/2014 17:13:00",40.7686,-73.9658
"8/11/2014 17:18:00",40.7644,-73.9704
"8/11/2014 17:19:00",40.725,-73.9827
"8/11/2014 17:37:00",40.7741,-73.872
